icd_code,icd_description,snomed_code,snomed_term,map_type,chapter_tag,mapGroup,mapPriority,mapRule,correlationId,mapCategoryId
Z95.0,Presence of electronic cardiac devices,441769002,Cardiac defibrillator in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,443325000,Automatic implantable cardiac defibrillator in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,443325000,Automatic implantable cardiac defibrillator in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,443325000,Automatic implantable cardiac defibrillator in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,443325000,Automatic implantable cardiac defibrillator in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,703396000,Combination internal cardiac defibrillator and pacemaker in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,703396000,Combination internal cardiac defibrillator and pacemaker in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,703396000,Combination internal cardiac defibrillator and pacemaker in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,703396000,Combination internal cardiac defibrillator and pacemaker in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF COMBINATION INTERNAL CARDIAC DEFIBRILLATOR AND PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 703396000 | Combination internal cardiac defibrillator and pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,2,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF COMBINATION INTERNAL CARDIAC DEFIBRILLATOR AND PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 703396000 | Combination internal cardiac defibrillator and pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,2,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ,IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,2,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF COMBINATION INTERNAL CARDIAC DEFIBRILLATOR AND PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 703396000 | Combination internal cardiac defibrillator and pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF COMBINATION INTERNAL CARDIAC DEFIBRILLATOR AND PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 703396000 | Combination internal cardiac defibrillator and pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,2,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,703398004,Cardiac implant in situ (finding),IF CARDIAC PACEMAKER IN SITU CHOOSE Z95.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT,Z,1,1,IFA 441509002 | Cardiac pacemaker in situ (finding) |,447561005,447639009
Z95.0,Presence of electronic cardiac devices,723438005,Left cardiac ventricle to aorta assist device in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,723438005,Left cardiac ventricle to aorta assist device in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,723438005,Left ventricular assist device present,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,723438005,Presence of left ventricular assist device,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1162829009,Chronic pain of cardiac implantable electronic device pocket following implantation of cardiac implantable electronic device,ALWAYS Z95.0,Z,2,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1162829009,Chronic pain of cardiac implantable electronic device pocket following implantation of cardiac implantable electronic device (finding),ALWAYS Z95.0,Z,2,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1162829009,Chronic pain of CIED (cardiac implantable electronic device) pocket following implantation,ALWAYS Z95.0,Z,2,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1179808003,Implantable loop recorder in situ,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1179808003,Implantable loop recorder in situ (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1179808003,Implantable loop recorder present,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1179808003,Presence of implantable loop recorder,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1208837000,Cardiac pacemaker battery depletion at elective replacement indicator timing alert,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1208837000,Cardiac pacemaker battery depletion at elective replacement indicator timing alert (finding),ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1208837000,Cardiac pacemaker battery elective replacement indicator,ALWAYS Z95.0,Z,1,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1388461004,CIED-induced (cardiac implantable electronic device-induced) tricuspid valve regurgitation,ALWAYS Z95.0,Z,3,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1388461004,Tricuspid valve regurgitation induced by cardiac implantable electronic device,ALWAYS Z95.0,Z,3,1,TRUE,447561005,447637006
Z95.0,Presence of electronic cardiac devices,1388461004,Tricuspid valve regurgitation induced by cardiac implantable electronic device (disorder),ALWAYS Z95.0,Z,3,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,Aortocoronary artery bypass graft repeated,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,Aortocoronary artery bypass graft repeated,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,Aortocoronary artery bypass graft repeated (situation),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,Aortocoronary artery bypass graft repeated (situation),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,"Aortocoronary artery bypass graft, repeated",ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,"Aortocoronary artery bypass graft, repeated",ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,61236006,"Aortocoronary artery bypass graft, repeated (procedure)",ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina after coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina after coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina status post coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina status post coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina status post coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina status post coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,371810009,Recurrent angina status post coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of - coronary artery bypass grafting,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of - coronary artery bypass grafting (context-dependent category),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of - coronary artery bypass grafting (situation),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of coronary artery bypass grafting,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of coronary artery bypass grafting,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of coronary artery bypass grafting (situation),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,History of coronary artery bypass grafting (situation),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,Past history of coronary artery bypass grafting,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,399261000,Past history of coronary artery bypass grafting,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis in coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis in coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis of coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis of coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis of coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Arteriosclerosis of coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Coronary arteriosclerosis of coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,429673002,Coronary arteriosclerosis of coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442224005,Arteriosclerosis of autologous vein coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442224005,Arteriosclerosis of autologous vein coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442224005,Arteriosclerosis of autologous vein coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442224005,Arteriosclerosis of autologous vein coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442240008,Arteriosclerosis of nonautologous coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442240008,Arteriosclerosis of nonautologous coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442240008,Arteriosclerosis of nonautologous coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442240008,Arteriosclerosis of nonautologous coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442421004,Arteriosclerosis of arterial coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442421004,Arteriosclerosis of arterial coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442421004,Arteriosclerosis of arterial coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,442421004,Arteriosclerosis of arterial coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444855007,Arteriosclerosis of coronary artery bypass graft of transplanted heart,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444855007,Arteriosclerosis of coronary artery bypass graft of transplanted heart,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444855007,Arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444855007,Arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,723862008,Atherosclerosis of non-autologous coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,723862008,Atherosclerosis of non-autologous coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,724431008,Atherosclerosis of autologous coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,724431008,Atherosclerosis of autologous coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,737276005,Aortocoronary bypass graft present,ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,737276005,Aortocoronary bypass graft present (finding),ALWAYS Z95.1,Z,1,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,1269257006,Arteriosclerosis of nonautologous biological coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,1269257006,Arteriosclerosis of nonautologous biological coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,1365964007,Chronic deep vein thrombosis of upper extremity following coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,1365964007,Chronic deep vein thrombosis of upper limb following coronary artery bypass graft,ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.1,Presence of aortocoronary bypass graft,1365964007,Chronic deep vein thrombosis of upper limb following coronary artery bypass graft (disorder),ALWAYS Z95.1,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,H/O: artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,H/O: artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,H/O: artificial heart valve,ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve,ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (context-dependent category),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (context-dependent category),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (context-dependent category),ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (situation),ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of - artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of artificial heart valve (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis,ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis (situation),ALWAYS Z95.2,Z,1,3,OTHERWISE TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,161677002,History of replacement of heart valve with prosthesis (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248694000,Prosthetic valve sound,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248694000,Prosthetic valve sound,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248694000,Prosthetic valve sound (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248694000,Prosthetic valve sound (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248695004,Opening click of prosthetic valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248695004,Opening click of prosthetic valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248695004,Opening click of prosthetic valve (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248695004,Opening click of prosthetic valve (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve,ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve,ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve (finding),ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve (finding),ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248696003,Closing click of prosthetic valve (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248697007,Prosthetic valve sound muffled,ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248697007,Prosthetic valve sound muffled,ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248697007,Prosthetic valve sound muffled (finding),ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,248697007,Prosthetic valve sound muffled (finding),ALWAYS Z95.2,Z,2,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,449846007,Metal mitral valve prosthesis in situ,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,449846007,Metal mitral valve prosthesis in situ,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,449846007,Metal mitral valve prosthesis in situ (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,449846007,Metal mitral valve prosthesis in situ (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of cardiac valve prosthesis,ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of cardiac valve prosthesis,ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of cardiac valve prosthesis (disorder),ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of cardiac valve prosthesis (disorder),ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of prosthetic cardiac valve,ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,461432007,Abscess at site of prosthetic cardiac valve,ALWAYS Z95.2,Z,4,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,698545003,History of mechanical prosthetic mitral valve replacement,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,698545003,History of mechanical prosthetic mitral valve replacement,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,698545003,History of mechanical prosthetic mitral valve replacement (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,698545003,History of mechanical prosthetic mitral valve replacement (situation),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,737277001,Prosthetic heart valve in situ,ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,737277001,Prosthetic heart valve in situ (finding),ALWAYS Z95.2,Z,1,1,TRUE,447561005,447637006
Z95.2,Presence of prosthetic heart valve,1153380009,Mechanical haemolysis due to prosthetic valve,ALWAYS Z95.2,Z,3,1,TRUE,447561005,447637006
